algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
iterative_deepening,None,True,6,"Eforie","Drobeta","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120)]",628,0.7960796356201172,133,5.512
iterative_deepening,None,True,6,"Lugoj","Urziceni","[Lugoj -> Mehadia (70), Mehadia -> Drobeta (75), Drobeta -> Craiova (120), Craiova -> Pitesti (138), Pitesti -> Bucharest (101), Bucharest -> Urziceni (85)]",589,1.157522201538086,202,5.456
iterative_deepening,None,True,6,"Vaslui","Mehadia","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",661,1.5881061553955078,284,6.212
iterative_deepening,None,True,5,"Vaslui","Oradea","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151)]",688,0.6270408630371094,107,5.484
iterative_deepening,None,True,5,"Vaslui","Arad","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140)]",677,0.6291866302490234,107,5.484
iterative_deepening,None,True,5,"Timisoara","Urziceni","[Timisoara -> Arad (118), Arad -> Sibiu (140), Sibiu -> Fagaras (99), Fagaras -> Bucharest (211), Bucharest -> Urziceni (85)]",653,0.9889602661132812,169,5.180
iterative_deepening,None,True,5,"Urziceni","Zerind","[Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151), Oradea -> Zerind (71)]",617,1.062154769897461,194,5.492
iterative_deepening,None,True,5,"Iasi","Craiova","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138)]",558,0.5593299865722656,83,4.488
iterative_deepening,None,True,5,"Iasi","Rimnicu","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97)]",517,0.5295276641845703,83,4.488
iterative_deepening,None,True,5,"Neamt","Pitesti","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101)]",507,0.3185272216796875,45,4.184
iterative_deepening,None,True,5,"Neamt","Giurgiu","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Giurgiu (90)]",496,0.3521442413330078,45,4.184
iterative_deepening,None,True,5,"Neamt","Eforie","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Hirsova (98), Hirsova -> Eforie (86)]",505,0.2982616424560547,41,3.820
iterative_deepening,None,True,5,"Neamt","Fagaras","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211)]",617,0.3142356872558594,45,4.184
