algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
greedy_best_first,linear_distance,True,5,"Giurgiu","Timisoara","[Giurgiu -> Bucharest (90), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Timisoara (118)]",658,0.15282630920410156,16,5.072
greedy_best_first,linear_distance,True,5,"Giurgiu","Zerind","[Giurgiu -> Bucharest (90), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Zerind (75)]",615,0.15544891357421875,16,5.072
greedy_best_first,linear_distance,True,6,"Eforie","Drobeta","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120)]",628,0.17547607421875,18,5.432
greedy_best_first,linear_distance,True,6,"Lugoj","Urziceni","[Lugoj -> Mehadia (70), Mehadia -> Drobeta (75), Drobeta -> Craiova (120), Craiova -> Pitesti (138), Pitesti -> Bucharest (101), Bucharest -> Urziceni (85)]",589,0.17523765563964844,18,5.168
greedy_best_first,linear_distance,True,6,"Vaslui","Mehadia","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",661,0.22792816162109375,22,6.096
greedy_best_first,linear_distance,True,5,"Vaslui","Oradea","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151)]",688,0.2048015594482422,20,5.776
greedy_best_first,linear_distance,True,5,"Vaslui","Arad","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140)]",677,0.18787384033203125,20,5.776
greedy_best_first,linear_distance,True,7,"Timisoara","Urziceni","[Timisoara -> Lugoj (111), Lugoj -> Mehadia (70), Mehadia -> Drobeta (75), Drobeta -> Craiova (120), Craiova -> Pitesti (138), Pitesti -> Bucharest (101), Bucharest -> Urziceni (85)]",700,0.2186298370361328,20,5.472
greedy_best_first,linear_distance,True,5,"Urziceni","Zerind","[Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Zerind (75)]",610,0.1678466796875,18,5.760
greedy_best_first,linear_distance,True,5,"Iasi","Craiova","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138)]",558,0.17118453979492188,17,5.040
greedy_best_first,linear_distance,True,6,"Iasi","Rimnicu","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Rimnicu (80)]",709,0.19216537475585938,20,5.832
greedy_best_first,linear_distance,True,5,"Neamt","Pitesti","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101)]",507,0.1456737518310547,14,4.132
greedy_best_first,linear_distance,True,5,"Neamt","Giurgiu","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Giurgiu (90)]",496,0.1423358917236328,14,4.132
greedy_best_first,linear_distance,True,5,"Neamt","Eforie","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Hirsova (98), Hirsova -> Eforie (86)]",505,0.12874603271484375,12,3.607
greedy_best_first,linear_distance,True,5,"Neamt","Fagaras","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211)]",617,0.13971328735351562,14,4.132
