algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
breadth_first,None,False,None,"(4, 11, 3, 6, 1, 12, 5, 8, 7, 14, 9, 15, 2, 10, 0, 13)","None","None",None
breadth_first,None,False,None,"(10, 12, 4, 6, 14, 8, 15, 1, 0, 7, 3, 13, 11, 5, 2, 9)","None","None",None
breadth_first,None,False,None,"(1, 0, 10, 14, 2, 11, 9, 8, 13, 7, 6, 5, 15, 4, 3, 12)","None","None",None
breadth_first,None,False,None,"(13, 0, 5, 14, 2, 15, 7, 10, 1, 6, 4, 8, 9, 11, 3, 12)","None","None",None
breadth_first,None,False,None,"(11, 6, 8, 4, 7, 3, 2, 13, 15, 5, 14, 1, 9, 10, 12, 0)","None","None",None
breadth_first,None,False,None,"(13, 15, 5, 11, 12, 1, 7, 6, 3, 4, 2, 14, 10, 8, 0, 9)","None","None",None
breadth_first,None,False,None,"(9, 15, 7, 3, 0, 4, 8, 5, 1, 10, 6, 11, 12, 13, 2, 14)","None","None",None
breadth_first,None,False,None,"(0, 5, 9, 7, 13, 12, 2, 15, 1, 14, 4, 6, 11, 3, 10, 8)","None","None",None
breadth_first,None,False,None,"(13, 1, 4, 7, 12, 9, 8, 0, 3, 10, 14, 6, 11, 2, 5, 15)","None","None",None
breadth_first,None,False,None,"(9, 4, 6, 5, 11, 8, 3, 7, 10, 0, 15, 1, 14, 2, 12, 13)","None","None",None
breadth_first,None,False,None,"(5, 9, 7, 1, 8, 0, 13, 3, 14, 2, 11, 10, 4, 6, 12, 15)","None","None",None
breadth_first,None,False,None,"(5, 1, 15, 11, 2, 12, 8, 3, 10, 13, 4, 0, 6, 14, 9, 7)","None","None",None
breadth_first,None,False,None,"(12, 2, 14, 8, 11, 13, 0, 10, 3, 5, 1, 9, 4, 7, 6, 15)","None","None",None
breadth_first,None,False,None,"(7, 14, 2, 6, 10, 5, 4, 15, 13, 12, 9, 3, 11, 0, 8, 1)","None","None",None
breadth_first,None,False,None,"(2, 12, 6, 5, 1, 0, 3, 10, 8, 4, 14, 7, 15, 13, 9, 11)","None","None",None
breadth_first,None,False,None,"(0, 1, 8, 11, 3, 15, 10, 14, 12, 4, 5, 13, 7, 6, 2, 9)","None","None",None
breadth_first,None,False,None,"(7, 8, 11, 4, 12, 15, 9, 3, 5, 13, 14, 6, 2, 0, 1, 10)","None","None",None
breadth_first,None,False,None,"(4, 5, 10, 0, 6, 1, 8, 12, 9, 11, 3, 14, 7, 13, 2, 15)","None","None",None
breadth_first,None,False,None,"(7, 11, 3, 13, 4, 8, 0, 2, 10, 15, 1, 9, 6, 5, 14, 12)","None","None",None
breadth_first,None,False,None,"(1, 15, 12, 13, 5, 10, 8, 0, 14, 3, 4, 7, 6, 11, 9, 2)","None","None",None
breadth_first,None,False,None,"(10, 8, 7, 15, 11, 3, 5, 12, 0, 13, 1, 14, 6, 9, 4, 2)","None","None",None
breadth_first,None,False,None,"(7, 15, 4, 8, 12, 1, 10, 0, 5, 2, 11, 3, 14, 13, 9, 6)","None","None",None
