algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
greedy_best_first,n_conflicts,True,20,"(19, 17, 15, 9, 19, 31, 17, 8, 27, 21, 2, 4, 16, 3, 21, 15, 23, 9, 22, 30, 19, 11, 8, 14, 7, 20, 3, 23, 14, 20, 27, 19)","(24, 17, 12, 8, 6, 31, 28, 13, 9, 18, 2, 4, 26, 0, 21, 15, 5, 29, 22, 30, 19, 11, 25, 14, 7, 20, 3, 1, 16, 23, 27, 10)","[col[0]->row[5], col[22]->row[17], col[4]->row[10], col[16]->row[14], col[3]->row[24], col[6]->row[11], col[9]->row[29], col[13]->row[29], col[29]->row[3], col[31]->row[23], col[2]->row[29], col[7]->row[5], col[8]->row[13], col[12]->row[10], col[28]->row[2], col[4]->row[9], col[17]->row[20], col[8]->row[1], col[3]->row[7], col[27]->row[10]]",20,4524.319410324097,21825,17272.708
greedy_best_first,n_conflicts,True,16,"(17, 19, 30, 26, 2, 30, 17, 27, 14, 26, 15, 3, 27, 23, 11, 3, 28, 29, 22, 21, 0, 2, 12, 31, 6, 24, 13, 4, 30, 22, 21, 13)","(1, 20, 9, 29, 2, 5, 17, 10, 14, 26, 19, 27, 25, 23, 11, 3, 28, 16, 22, 8, 0, 7, 12, 31, 6, 18, 13, 4, 30, 24, 21, 15)","[col[5]->row[7], col[19]->row[19], col[31]->row[3], col[0]->row[16], col[7]->row[15], col[21]->row[5], col[1]->row[1], col[2]->row[11], col[12]->row[30], col[11]->row[24], col[29]->row[2], col[25]->row[26], col[3]->row[3], col[10]->row[4], col[17]->row[19], col[31]->row[31]]",16,3922.8641986846924,18849,15003.380
greedy_best_first,n_conflicts,True,17,"(27, 16, 8, 31, 1, 3, 9, 2, 7, 31, 21, 22, 26, 26, 29, 29, 26, 22, 21, 27, 5, 27, 26, 4, 12, 14, 1, 28, 31, 13, 4, 5)","(21, 18, 8, 15, 20, 3, 6, 2, 7, 19, 30, 22, 25, 0, 16, 29, 10, 24, 11, 27, 5, 17, 26, 9, 12, 14, 1, 28, 31, 13, 4, 23)","[col[13]->row[6], col[18]->row[22], col[0]->row[3], col[3]->row[16], col[12]->row[31], col[21]->row[22], col[31]->row[18], col[6]->row[29], col[16]->row[16], col[17]->row[2], col[23]->row[5], col[1]->row[2], col[4]->row[19], col[9]->row[20], col[10]->row[9], col[0]->row[23], col[14]->row[19]]",17,3913.142442703247,18849,15001.012
greedy_best_first,n_conflicts,True,22,"(1, 19, 2, 14, 3, 10, 25, 7, 30, 6, 13, 11, 14, 17, 29, 15, 15, 18, 7, 1, 9, 22, 12, 24, 7, 17, 28, 4, 31, 9, 11, 26)","(8, 5, 19, 14, 3, 17, 25, 20, 28, 6, 16, 21, 0, 27, 29, 15, 23, 2, 7, 1, 13, 30, 12, 24, 22, 4, 18, 10, 31, 9, 11, 26)","[col[7]->row[13], col[16]->row[8], col[0]->row[7], col[11]->row[10], col[21]->row[5], col[24]->row[15], col[12]->row[18], col[20]->row[7], col[13]->row[10], col[1]->row[18], col[2]->row[17], col[8]->row[4], col[21]->row[3], col[5]->row[1], col[27]->row[6], col[25]->row[19], col[5]->row[6], col[10]->row[3], col[20]->row[29], col[17]->row[16], col[26]->row[22], col[8]->row[26]]",22,9654.569149017334,45633,36108.756
greedy_best_first,n_conflicts,True,20,"(14, 8, 26, 8, 15, 19, 30, 20, 4, 19, 13, 3, 7, 20, 4, 8, 18, 19, 28, 15, 3, 5, 2, 14, 27, 13, 2, 16, 17, 29, 1, 22)","(6, 26, 0, 12, 17, 24, 30, 15, 4, 21, 25, 3, 7, 20, 11, 8, 18, 31, 28, 23, 19, 5, 9, 14, 27, 13, 2, 16, 22, 29, 10, 1)","[col[9]->row[2], col[10]->row[12], col[0]->row[24], col[1]->row[1], col[19]->row[8], col[2]->row[6], col[5]->row[5], col[17]->row[12], col[20]->row[16], col[3]->row[4], col[14]->row[7], col[31]->row[20], col[28]->row[5], col[7]->row[5], col[4]->row[2], col[1]->row[17], col[7]->row[22], col[22]->row[7], col[30]->row[9], col[31]->row[23]]",20,9219.367742538452,44641,35424.908
greedy_best_first,n_conflicts,True,20,"(4, 0, 19, 10, 1, 25, 29, 27, 8, 6, 21, 22, 5, 10, 3, 4, 10, 18, 1, 5, 14, 29, 16, 27, 6, 21, 12, 17, 4, 30, 18, 8)","(4, 0, 16, 10, 23, 25, 14, 2, 8, 6, 31, 22, 24, 15, 3, 7, 26, 20, 1, 13, 29, 5, 9, 28, 30, 21, 27, 17, 19, 11, 18, 12)","[col[13]->row[5], col[15]->row[3], col[7]->row[7], col[16]->row[16], col[17]->row[2], col[4]->row[22], col[10]->row[10], col[12]->row[19], col[22]->row[25], col[23]->row[1], col[24]->row[24], col[29]->row[13], col[26]->row[15], col[31]->row[4], col[28]->row[15], col[2]->row[29], col[21]->row[8], col[19]->row[8], col[20]->row[15], col[6]->row[17]]",20,12719.420909881592,60513,48867.300
greedy_best_first,n_conflicts,True,22,"(8, 16, 13, 25, 8, 3, 7, 10, 3, 27, 26, 22, 7, 31, 1, 22, 2, 26, 3, 10, 6, 1, 19, 3, 18, 5, 3, 20, 8, 22, 3, 10)","(0, 9, 5, 25, 8, 15, 7, 24, 17, 29, 26, 13, 23, 31, 1, 22, 2, 6, 16, 10, 12, 27, 19, 4, 18, 30, 14, 20, 11, 28, 3, 21)","[col[23]->row[1], col[28]->row[3], col[5]->row[12], col[11]->row[1], col[26]->row[11], col[7]->row[14], col[8]->row[14], col[9]->row[2], col[21]->row[26], col[29]->row[6], col[31]->row[11], col[0]->row[24], col[2]->row[17], col[17]->row[12], col[20]->row[17], col[11]->row[22], col[1]->row[25], col[18]->row[13], col[12]->row[16], col[20]->row[21], col[2]->row[7], col[25]->row[25]]",22,13101.72700881958,63489,50967.188
greedy_best_first,n_conflicts,True,17,"(10, 19, 7, 9, 18, 18, 25, 17, 26, 22, 29, 15, 15, 28, 11, 19, 3, 27, 21, 17, 22, 2, 1, 22, 25, 29, 3, 16, 24, 16, 7, 30)","(13, 10, 7, 9, 29, 0, 25, 14, 26, 31, 4, 15, 12, 28, 11, 23, 2, 27, 21, 17, 22, 6, 1, 5, 8, 18, 3, 19, 24, 16, 20, 30)","[col[5]->row[14], col[15]->row[4], col[23]->row[15], col[7]->row[29], col[10]->row[7], col[9]->row[9], col[12]->row[29], col[30]->row[13], col[0]->row[3], col[1]->row[23], col[16]->row[1], col[21]->row[4], col[16]->row[30], col[24]->row[15], col[27]->row[3], col[25]->row[21], col[4]->row[11]]",17,4377.055406570435,20833,16523.636
greedy_best_first,n_conflicts,True,19,"(22, 7, 0, 8, 0, 23, 10, 23, 2, 3, 29, 11, 2, 8, 1, 18, 1, 16, 0, 1, 24, 11, 28, 15, 18, 21, 16, 3, 23, 25, 27, 28)","(24, 7, 17, 11, 5, 23, 10, 30, 2, 20, 22, 9, 14, 8, 27, 18, 1, 26, 0, 12, 25, 4, 13, 15, 31, 21, 16, 3, 6, 29, 19, 28)","[col[4]->row[5], col[24]->row[13], col[7]->row[7], col[12]->row[12], col[19]->row[11], col[9]->row[17], col[17]->row[10], col[21]->row[25], col[22]->row[17], col[28]->row[15], col[2]->row[17], col[11]->row[30], col[3]->row[3], col[30]->row[24], col[14]->row[26], col[20]->row[1], col[29]->row[4], col[10]->row[25], col[0]->row[2]]",19,9753.683090209961,46625,36771.028
greedy_best_first,n_conflicts,True,19,"(25, 25, 28, 18, 7, 4, 7, 25, 17, 6, 20, 24, 22, 16, 1, 12, 31, 17, 23, 25, 10, 8, 1, 3, 21, 24, 21, 29, 31, 13, 30, 16)","(20, 9, 6, 18, 11, 4, 7, 25, 17, 28, 26, 24, 22, 5, 2, 12, 27, 0, 23, 14, 10, 8, 1, 3, 15, 21, 19, 29, 31, 13, 30, 16)","[col[0]->row[21], col[13]->row[21], col[16]->row[28], col[1]->row[16], col[10]->row[6], col[17]->row[15], col[24]->row[26], col[4]->row[27], col[14]->row[7], col[25]->row[5], col[26]->row[30], col[25]->row[24], col[0]->row[6], col[2]->row[18], col[9]->row[22], col[2]->row[24], col[19]->row[21], col[4]->row[9], col[14]->row[26]]",19,4195.386171340942,19841,15752.348
